,time,volume,open,high,low,close
1970-01-01 00:00:00.000000776,2019-03-01T18:05:00.000000000Z,10,111.980,111.980,111.964,111.964
1970-01-01 00:00:00.000000777,2019-03-01T18:06:00.000000000Z,9,111.966,111.976,111.966,111.976
1970-01-01 00:00:00.000000778,2019-03-01T18:07:00.000000000Z,8,111.974,111.982,111.974,111.978
1970-01-01 00:00:00.000000779,2019-03-01T18:08:00.000000000Z,12,111.980,111.992,111.980,111.987
1970-01-01 00:00:00.000000780,2019-03-01T18:09:00.000000000Z,5,111.984,111.990,111.984,111.990
1970-01-01 00:00:00.000000781,2019-03-01T18:10:00.000000000Z,15,111.986,111.988,111.981,111.981
1970-01-01 00:00:00.000000782,2019-03-01T18:11:00.000000000Z,6,111.978,111.978,111.974,111.976
1970-01-01 00:00:00.000000783,2019-03-01T18:12:00.000000000Z,9,111.979,111.980,111.968,111.968
1970-01-01 00:00:00.000000784,2019-03-01T18:13:00.000000000Z,15,111.972,111.978,111.966,111.966
1970-01-01 00:00:00.000000785,2019-03-01T18:14:00.000000000Z,4,111.968,111.971,111.966,111.966
1970-01-01 00:00:00.000000786,2019-03-01T18:15:00.000000000Z,7,111.964,111.964,111.954,111.954
1970-01-01 00:00:00.000000787,2019-03-01T18:16:00.000000000Z,5,111.952,111.956,111.952,111.956
1970-01-01 00:00:00.000000788,2019-03-01T18:17:00.000000000Z,8,111.954,111.959,111.954,111.956
1970-01-01 00:00:00.000000789,2019-03-01T18:18:00.000000000Z,6,111.960,111.965,111.958,111.958
1970-01-01 00:00:00.000000790,2019-03-01T18:19:00.000000000Z,5,111.961,111.966,111.961,111.966
1970-01-01 00:00:00.000000791,2019-03-01T18:20:00.000000000Z,13,111.969,111.974,111.960,111.960
1970-01-01 00:00:00.000000792,2019-03-01T18:21:00.000000000Z,1,111.962,111.962,111.962,111.962
1970-01-01 00:00:00.000000793,2019-03-01T18:23:00.000000000Z,3,111.964,111.970,111.964,111.970
1970-01-01 00:00:00.000000794,2019-03-01T18:24:00.000000000Z,13,111.966,111.966,111.950,111.956
1970-01-01 00:00:00.000000795,2019-03-01T18:25:00.000000000Z,14,111.958,111.961,111.954,111.956
1970-01-01 00:00:00.000000796,2019-03-01T18:26:00.000000000Z,2,111.958,111.960,111.958,111.960
1970-01-01 00:00:00.000000797,2019-03-01T18:27:00.000000000Z,5,111.962,111.972,111.962,111.972
1970-01-01 00:00:00.000000798,2019-03-01T18:28:00.000000000Z,5,111.970,111.977,111.970,111.975
1970-01-01 00:00:00.000000799,2019-03-01T18:29:00.000000000Z,6,111.972,111.977,111.970,111.975
1970-01-01 00:00:00.000000800,2019-03-01T18:30:00.000000000Z,4,111.972,111.972,111.968,111.970
1970-01-01 00:00:00.000000801,2019-03-01T18:31:00.000000000Z,3,111.968,111.970,111.968,111.968
1970-01-01 00:00:00.000000802,2019-03-01T18:32:00.000000000Z,5,111.966,111.966,111.960,111.965
1970-01-01 00:00:00.000000803,2019-03-01T18:33:00.000000000Z,5,111.968,111.978,111.968,111.978
1970-01-01 00:00:00.000000804,2019-03-01T18:34:00.000000000Z,9,111.975,111.977,111.968,111.970
1970-01-01 00:00:00.000000805,2019-03-01T18:35:00.000000000Z,6,111.968,111.970,111.960,111.960
1970-01-01 00:00:00.000000806,2019-03-01T18:36:00.000000000Z,1,111.962,111.962,111.962,111.962
1970-01-01 00:00:00.000000807,2019-03-01T18:37:00.000000000Z,1,111.965,111.965,111.965,111.965
1970-01-01 00:00:00.000000808,2019-03-01T18:38:00.000000000Z,5,111.968,111.977,111.968,111.977
1970-01-01 00:00:00.000000809,2019-03-01T18:39:00.000000000Z,7,111.974,111.982,111.972,111.980
1970-01-01 00:00:00.000000810,2019-03-01T18:40:00.000000000Z,4,111.982,111.984,111.980,111.980
1970-01-01 00:00:00.000000811,2019-03-01T18:41:00.000000000Z,4,111.982,111.982,111.978,111.980
1970-01-01 00:00:00.000000812,2019-03-01T18:42:00.000000000Z,13,111.982,111.985,111.978,111.982
1970-01-01 00:00:00.000000813,2019-03-01T18:43:00.000000000Z,5,111.980,111.985,111.980,111.985
1970-01-01 00:00:00.000000814,2019-03-01T18:44:00.000000000Z,6,111.982,111.985,111.980,111.980
1970-01-01 00:00:00.000000815,2019-03-01T18:45:00.000000000Z,5,111.982,111.984,111.978,111.980
1970-01-01 00:00:00.000000816,2019-03-01T18:46:00.000000000Z,7,111.978,111.978,111.973,111.973
1970-01-01 00:00:00.000000817,2019-03-01T18:48:00.000000000Z,7,111.970,111.970,111.960,111.966
1970-01-01 00:00:00.000000818,2019-03-01T18:49:00.000000000Z,1,111.968,111.968,111.968,111.968
1970-01-01 00:00:00.000000819,2019-03-01T18:51:00.000000000Z,13,111.966,111.966,111.954,111.961
1970-01-01 00:00:00.000000820,2019-03-01T18:52:00.000000000Z,5,111.958,111.958,111.956,111.958
1970-01-01 00:00:00.000000821,2019-03-01T18:53:00.000000000Z,9,111.962,111.967,111.956,111.956
1970-01-01 00:00:00.000000822,2019-03-01T18:54:00.000000000Z,8,111.954,111.954,111.948,111.952
1970-01-01 00:00:00.000000823,2019-03-01T18:55:00.000000000Z,4,111.950,111.952,111.950,111.952
1970-01-01 00:00:00.000000824,2019-03-01T18:56:00.000000000Z,4,111.955,111.963,111.955,111.963
1970-01-01 00:00:00.000000825,2019-03-01T18:57:00.000000000Z,7,111.966,111.968,111.963,111.965
1970-01-01 00:00:00.000000826,2019-03-01T18:58:00.000000000Z,5,111.962,111.962,111.958,111.958
1970-01-01 00:00:00.000000827,2019-03-01T18:59:00.000000000Z,5,111.956,111.961,111.954,111.961
1970-01-01 00:00:00.000000828,2019-03-01T19:00:00.000000000Z,9,111.964,111.966,111.956,111.958
1970-01-01 00:00:00.000000829,2019-03-01T19:01:00.000000000Z,1,111.962,111.962,111.962,111.962
1970-01-01 00:00:00.000000830,2019-03-01T19:02:00.000000000Z,11,111.964,111.974,111.962,111.974
1970-01-01 00:00:00.000000831,2019-03-01T19:03:00.000000000Z,12,111.972,111.974,111.964,111.974
1970-01-01 00:00:00.000000832,2019-03-01T19:04:00.000000000Z,4,111.976,111.976,111.972,111.974
1970-01-01 00:00:00.000000833,2019-03-01T19:05:00.000000000Z,8,111.976,111.976,111.968,111.969
1970-01-01 00:00:00.000000834,2019-03-01T19:07:00.000000000Z,1,111.971,111.971,111.971,111.971
1970-01-01 00:00:00.000000835,2019-03-01T19:08:00.000000000Z,1,111.974,111.974,111.974,111.974
1970-01-01 00:00:00.000000836,2019-03-01T19:09:00.000000000Z,7,111.976,111.982,111.976,111.982
1970-01-01 00:00:00.000000837,2019-03-01T19:10:00.000000000Z,4,111.984,111.984,111.976,111.976
1970-01-01 00:00:00.000000838,2019-03-01T19:11:00.000000000Z,4,111.978,111.983,111.978,111.983
1970-01-01 00:00:00.000000839,2019-03-01T19:12:00.000000000Z,16,111.981,111.988,111.978,111.988
1970-01-01 00:00:00.000000840,2019-03-01T19:13:00.000000000Z,21,111.986,112.004,111.986,111.996
1970-01-01 00:00:00.000000841,2019-03-01T19:14:00.000000000Z,24,111.994,112.035,111.994,112.035
1970-01-01 00:00:00.000000842,2019-03-01T19:15:00.000000000Z,46,112.032,112.078,112.032,112.076
1970-01-01 00:00:00.000000843,2019-03-01T19:16:00.000000000Z,42,112.073,112.076,112.058,112.062
1970-01-01 00:00:00.000000844,2019-03-01T19:17:00.000000000Z,12,112.064,112.066,112.056,112.056
1970-01-01 00:00:00.000000845,2019-03-01T19:18:00.000000000Z,28,112.054,112.066,112.047,112.066
1970-01-01 00:00:00.000000846,2019-03-01T19:19:00.000000000Z,23,112.064,112.068,112.057,112.060
1970-01-01 00:00:00.000000847,2019-03-01T19:20:00.000000000Z,8,112.057,112.057,112.050,112.054
1970-01-01 00:00:00.000000848,2019-03-01T19:21:00.000000000Z,15,112.052,112.054,112.047,112.052
1970-01-01 00:00:00.000000849,2019-03-01T19:22:00.000000000Z,11,112.054,112.054,112.050,112.050
1970-01-01 00:00:00.000000850,2019-03-01T19:23:00.000000000Z,1,112.047,112.047,112.047,112.047
1970-01-01 00:00:00.000000851,2019-03-01T19:24:00.000000000Z,14,112.044,112.044,112.035,112.038
1970-01-01 00:00:00.000000852,2019-03-01T19:25:00.000000000Z,11,112.040,112.042,112.032,112.034
1970-01-01 00:00:00.000000853,2019-03-01T19:26:00.000000000Z,8,112.037,112.037,112.023,112.025
1970-01-01 00:00:00.000000854,2019-03-01T19:27:00.000000000Z,13,112.023,112.024,112.014,112.024
1970-01-01 00:00:00.000000855,2019-03-01T19:28:00.000000000Z,12,112.026,112.028,112.014,112.014
1970-01-01 00:00:00.000000856,2019-03-01T19:29:00.000000000Z,16,112.016,112.022,112.008,112.020
1970-01-01 00:00:00.000000857,2019-03-01T19:30:00.000000000Z,10,112.022,112.022,112.019,112.020
1970-01-01 00:00:00.000000858,2019-03-01T19:31:00.000000000Z,6,112.018,112.022,112.018,112.020
1970-01-01 00:00:00.000000859,2019-03-01T19:32:00.000000000Z,3,112.018,112.020,112.018,112.018
1970-01-01 00:00:00.000000860,2019-03-01T19:33:00.000000000Z,13,112.016,112.020,112.014,112.016
1970-01-01 00:00:00.000000861,2019-03-01T19:34:00.000000000Z,12,112.014,112.016,112.002,112.016
1970-01-01 00:00:00.000000862,2019-03-01T19:35:00.000000000Z,14,112.018,112.024,112.011,112.016
1970-01-01 00:00:00.000000863,2019-03-01T19:36:00.000000000Z,12,112.013,112.016,112.002,112.005
1970-01-01 00:00:00.000000864,2019-03-01T19:37:00.000000000Z,7,112.008,112.010,112.007,112.008
1970-01-01 00:00:00.000000865,2019-03-01T19:38:00.000000000Z,5,112.010,112.010,112.005,112.005
1970-01-01 00:00:00.000000866,2019-03-01T19:39:00.000000000Z,10,112.007,112.007,112.000,112.000
1970-01-01 00:00:00.000000867,2019-03-01T19:40:00.000000000Z,11,112.002,112.002,111.986,111.986
1970-01-01 00:00:00.000000868,2019-03-01T19:41:00.000000000Z,4,111.984,111.986,111.982,111.986
1970-01-01 00:00:00.000000869,2019-03-01T19:42:00.000000000Z,4,111.989,111.989,111.987,111.987
1970-01-01 00:00:00.000000870,2019-03-01T19:43:00.000000000Z,13,111.989,111.994,111.988,111.992
1970-01-01 00:00:00.000000871,2019-03-01T19:44:00.000000000Z,5,111.996,111.996,111.993,111.996
1970-01-01 00:00:00.000000872,2019-03-01T19:45:00.000000000Z,5,111.998,112.004,111.998,112.002
1970-01-01 00:00:00.000000873,2019-03-01T19:46:00.000000000Z,4,112.004,112.010,112.004,112.008
1970-01-01 00:00:00.000000874,2019-03-01T19:47:00.000000000Z,3,112.005,112.005,112.000,112.000
1970-01-01 00:00:00.000000875,2019-03-01T19:48:00.000000000Z,9,111.998,112.003,111.996,112.003
1970-01-01 00:00:00.000000876,2019-03-01T19:49:00.000000000Z,14,112.006,112.018,112.006,112.018
1970-01-01 00:00:00.000000877,2019-03-01T19:50:00.000000000Z,7,112.016,112.018,112.011,112.011
1970-01-01 00:00:00.000000878,2019-03-01T19:51:00.000000000Z,10,112.008,112.010,112.006,112.006
1970-01-01 00:00:00.000000879,2019-03-01T19:52:00.000000000Z,10,112.004,112.006,111.999,112.001
1970-01-01 00:00:00.000000880,2019-03-01T19:53:00.000000000Z,3,111.999,112.001,111.999,111.999
1970-01-01 00:00:00.000000881,2019-03-01T19:54:00.000000000Z,12,112.001,112.004,111.992,112.004
1970-01-01 00:00:00.000000882,2019-03-01T19:55:00.000000000Z,21,112.006,112.010,111.993,111.998
1970-01-01 00:00:00.000000883,2019-03-01T19:56:00.000000000Z,16,112.000,112.000,111.988,111.998
1970-01-01 00:00:00.000000884,2019-03-01T19:57:00.000000000Z,26,111.996,111.998,111.986,111.998
1970-01-01 00:00:00.000000885,2019-03-01T19:58:00.000000000Z,8,112.000,112.004,111.998,112.002
1970-01-01 00:00:00.000000886,2019-03-01T19:59:00.000000000Z,13,112.004,112.008,112.002,112.004
1970-01-01 00:00:00.000000887,2019-03-01T20:00:00.000000000Z,12,112.007,112.014,112.004,112.004
1970-01-01 00:00:00.000000888,2019-03-01T20:01:00.000000000Z,10,112.002,112.004,111.998,112.004
1970-01-01 00:00:00.000000889,2019-03-01T20:02:00.000000000Z,12,112.006,112.012,111.998,112.008
1970-01-01 00:00:00.000000890,2019-03-01T20:03:00.000000000Z,12,112.011,112.011,112.001,112.004
1970-01-01 00:00:00.000000891,2019-03-01T20:04:00.000000000Z,14,112.002,112.004,111.998,111.999
1970-01-01 00:00:00.000000892,2019-03-01T20:05:00.000000000Z,1,112.001,112.001,112.001,112.001
1970-01-01 00:00:00.000000893,2019-03-01T20:07:00.000000000Z,7,111.999,112.004,111.999,111.999
1970-01-01 00:00:00.000000894,2019-03-01T20:08:00.000000000Z,2,112.001,112.001,111.998,111.998
1970-01-01 00:00:00.000000895,2019-03-01T20:09:00.000000000Z,5,112.001,112.004,111.999,112.002
1970-01-01 00:00:00.000000896,2019-03-01T20:10:00.000000000Z,4,111.999,112.001,111.999,112.001
1970-01-01 00:00:00.000000897,2019-03-01T20:11:00.000000000Z,16,112.004,112.016,112.004,112.010
1970-01-01 00:00:00.000000898,2019-03-01T20:12:00.000000000Z,17,112.008,112.013,112.002,112.004
1970-01-01 00:00:00.000000899,2019-03-01T20:13:00.000000000Z,11,112.002,112.006,112.002,112.006
1970-01-01 00:00:00.000000900,2019-03-01T20:14:00.000000000Z,9,112.010,112.012,112.004,112.004
1970-01-01 00:00:00.000000901,2019-03-01T20:15:00.000000000Z,12,112.007,112.010,112.007,112.010
1970-01-01 00:00:00.000000902,2019-03-01T20:16:00.000000000Z,5,112.008,112.008,112.002,112.002
1970-01-01 00:00:00.000000903,2019-03-01T20:17:00.000000000Z,6,112.005,112.010,112.002,112.002
1970-01-01 00:00:00.000000904,2019-03-01T20:18:00.000000000Z,2,112.004,112.004,112.002,112.002
1970-01-01 00:00:00.000000905,2019-03-01T20:19:00.000000000Z,4,112.000,112.002,111.997,112.002
1970-01-01 00:00:00.000000906,2019-03-01T20:20:00.000000000Z,5,112.004,112.004,112.000,112.000
1970-01-01 00:00:00.000000907,2019-03-01T20:21:00.000000000Z,6,111.998,111.998,111.990,111.995
1970-01-01 00:00:00.000000908,2019-03-01T20:22:00.000000000Z,12,111.993,111.995,111.986,111.986
1970-01-01 00:00:00.000000909,2019-03-01T20:23:00.000000000Z,8,111.984,111.996,111.984,111.996
1970-01-01 00:00:00.000000910,2019-03-01T20:24:00.000000000Z,1,111.999,111.999,111.999,111.999
1970-01-01 00:00:00.000000911,2019-03-01T20:25:00.000000000Z,4,112.002,112.002,111.999,111.999
1970-01-01 00:00:00.000000912,2019-03-01T20:26:00.000000000Z,9,111.996,111.996,111.990,111.992
1970-01-01 00:00:00.000000913,2019-03-01T20:27:00.000000000Z,9,111.989,111.989,111.980,111.980
1970-01-01 00:00:00.000000914,2019-03-01T20:28:00.000000000Z,6,111.982,111.988,111.982,111.984
1970-01-01 00:00:00.000000915,2019-03-01T20:29:00.000000000Z,8,111.987,111.998,111.987,111.995
1970-01-01 00:00:00.000000916,2019-03-01T20:30:00.000000000Z,6,111.998,111.998,111.990,111.990
1970-01-01 00:00:00.000000917,2019-03-01T20:31:00.000000000Z,4,111.988,111.990,111.988,111.990
1970-01-01 00:00:00.000000918,2019-03-01T20:32:00.000000000Z,3,111.988,111.988,111.984,111.984
1970-01-01 00:00:00.000000919,2019-03-01T20:33:00.000000000Z,7,111.986,111.986,111.980,111.980
1970-01-01 00:00:00.000000920,2019-03-01T20:34:00.000000000Z,23,111.978,111.984,111.960,111.960
1970-01-01 00:00:00.000000921,2019-03-01T20:35:00.000000000Z,3,111.962,111.966,111.962,111.966
1970-01-01 00:00:00.000000922,2019-03-01T20:36:00.000000000Z,4,111.964,111.964,111.958,111.960
1970-01-01 00:00:00.000000923,2019-03-01T20:37:00.000000000Z,6,111.962,111.966,111.960,111.965
1970-01-01 00:00:00.000000924,2019-03-01T20:38:00.000000000Z,8,111.968,111.972,111.968,111.970
1970-01-01 00:00:00.000000925,2019-03-01T20:39:00.000000000Z,9,111.972,111.972,111.958,111.958
1970-01-01 00:00:00.000000926,2019-03-01T20:40:00.000000000Z,3,111.960,111.965,111.960,111.965
1970-01-01 00:00:00.000000927,2019-03-01T20:41:00.000000000Z,15,111.963,111.972,111.960,111.972
1970-01-01 00:00:00.000000928,2019-03-01T20:42:00.000000000Z,24,111.974,111.978,111.968,111.972
1970-01-01 00:00:00.000000929,2019-03-01T20:43:00.000000000Z,10,111.970,111.972,111.967,111.967
1970-01-01 00:00:00.000000930,2019-03-01T20:44:00.000000000Z,14,111.970,111.987,111.970,111.987
1970-01-01 00:00:00.000000931,2019-03-01T20:45:00.000000000Z,18,111.984,111.986,111.978,111.978
1970-01-01 00:00:00.000000932,2019-03-01T20:46:00.000000000Z,12,111.975,111.982,111.975,111.978
1970-01-01 00:00:00.000000933,2019-03-01T20:47:00.000000000Z,17,111.976,111.980,111.972,111.980
1970-01-01 00:00:00.000000934,2019-03-01T20:48:00.000000000Z,13,111.978,111.980,111.974,111.978
1970-01-01 00:00:00.000000935,2019-03-01T20:49:00.000000000Z,9,111.974,111.977,111.970,111.970
1970-01-01 00:00:00.000000936,2019-03-01T20:50:00.000000000Z,14,111.967,111.982,111.964,111.980
1970-01-01 00:00:00.000000937,2019-03-01T20:51:00.000000000Z,12,111.982,111.982,111.974,111.975
1970-01-01 00:00:00.000000938,2019-03-01T20:52:00.000000000Z,7,111.978,111.978,111.975,111.977
1970-01-01 00:00:00.000000939,2019-03-01T20:53:00.000000000Z,16,111.980,111.986,111.977,111.984
1970-01-01 00:00:00.000000940,2019-03-01T20:54:00.000000000Z,19,111.981,111.986,111.978,111.986
1970-01-01 00:00:00.000000941,2019-03-01T20:55:00.000000000Z,13,111.984,111.995,111.984,111.993
1970-01-01 00:00:00.000000942,2019-03-01T20:56:00.000000000Z,13,111.995,111.998,111.988,111.990
1970-01-01 00:00:00.000000943,2019-03-01T20:57:00.000000000Z,18,111.988,111.988,111.974,111.986
1970-01-01 00:00:00.000000944,2019-03-01T20:58:00.000000000Z,18,111.984,111.990,111.978,111.990
1970-01-01 00:00:00.000000945,2019-03-01T20:59:00.000000000Z,17,111.988,111.988,111.972,111.977
1970-01-01 00:00:00.000000946,2019-03-01T21:00:00.000000000Z,23,111.980,111.985,111.974,111.974
1970-01-01 00:00:00.000000947,2019-03-01T21:01:00.000000000Z,15,111.972,111.977,111.968,111.972
1970-01-01 00:00:00.000000948,2019-03-01T21:02:00.000000000Z,13,111.970,111.970,111.962,111.965
1970-01-01 00:00:00.000000949,2019-03-01T21:03:00.000000000Z,10,111.968,111.974,111.960,111.960
1970-01-01 00:00:00.000000950,2019-03-01T21:04:00.000000000Z,7,111.963,111.972,111.963,111.972
1970-01-01 00:00:00.000000951,2019-03-01T21:05:00.000000000Z,8,111.970,111.970,111.960,111.962
1970-01-01 00:00:00.000000952,2019-03-01T21:06:00.000000000Z,8,111.960,111.960,111.951,111.953
1970-01-01 00:00:00.000000953,2019-03-01T21:07:00.000000000Z,18,111.956,111.972,111.956,111.958
1970-01-01 00:00:00.000000954,2019-03-01T21:08:00.000000000Z,2,111.956,111.958,111.956,111.958
1970-01-01 00:00:00.000000955,2019-03-01T21:09:00.000000000Z,8,111.956,111.962,111.954,111.962
1970-01-01 00:00:00.000000956,2019-03-01T21:10:00.000000000Z,4,111.960,111.962,111.958,111.958
1970-01-01 00:00:00.000000957,2019-03-01T21:11:00.000000000Z,5,111.956,111.956,111.946,111.946
1970-01-01 00:00:00.000000958,2019-03-01T21:12:00.000000000Z,5,111.948,111.953,111.948,111.948
1970-01-01 00:00:00.000000959,2019-03-01T21:13:00.000000000Z,6,111.946,111.953,111.946,111.953
1970-01-01 00:00:00.000000960,2019-03-01T21:14:00.000000000Z,4,111.956,111.958,111.954,111.954
1970-01-01 00:00:00.000000961,2019-03-01T21:15:00.000000000Z,1,111.956,111.956,111.956,111.956
1970-01-01 00:00:00.000000962,2019-03-01T21:16:00.000000000Z,5,111.958,111.962,111.956,111.962
1970-01-01 00:00:00.000000963,2019-03-01T21:17:00.000000000Z,5,111.960,111.960,111.956,111.956
1970-01-01 00:00:00.000000964,2019-03-01T21:19:00.000000000Z,15,111.958,111.964,111.950,111.955
1970-01-01 00:00:00.000000965,2019-03-01T21:20:00.000000000Z,22,111.952,111.952,111.930,111.936
1970-01-01 00:00:00.000000966,2019-03-01T21:21:00.000000000Z,7,111.938,111.943,111.936,111.939
1970-01-01 00:00:00.000000967,2019-03-01T21:22:00.000000000Z,10,111.936,111.942,111.930,111.935
1970-01-01 00:00:00.000000968,2019-03-01T21:24:00.000000000Z,13,111.932,111.933,111.920,111.923
1970-01-01 00:00:00.000000969,2019-03-01T21:25:00.000000000Z,6,111.920,111.920,111.914,111.918
1970-01-01 00:00:00.000000970,2019-03-01T21:27:00.000000000Z,6,111.920,111.923,111.918,111.918
1970-01-01 00:00:00.000000971,2019-03-01T21:28:00.000000000Z,8,111.920,111.928,111.920,111.922
1970-01-01 00:00:00.000000972,2019-03-01T21:29:00.000000000Z,9,111.920,111.925,111.918,111.920
1970-01-01 00:00:00.000000973,2019-03-01T21:30:00.000000000Z,3,111.923,111.928,111.923,111.928
1970-01-01 00:00:00.000000974,2019-03-01T21:31:00.000000000Z,3,111.930,111.933,111.930,111.930
1970-01-01 00:00:00.000000975,2019-03-01T21:32:00.000000000Z,6,111.928,111.932,111.926,111.926
1970-01-01 00:00:00.000000976,2019-03-01T21:33:00.000000000Z,8,111.928,111.946,111.928,111.946
1970-01-01 00:00:00.000000977,2019-03-01T21:34:00.000000000Z,6,111.948,111.950,111.941,111.941
1970-01-01 00:00:00.000000978,2019-03-01T21:35:00.000000000Z,2,111.938,111.938,111.936,111.936
1970-01-01 00:00:00.000000979,2019-03-01T21:36:00.000000000Z,2,111.934,111.934,111.932,111.932
1970-01-01 00:00:00.000000980,2019-03-01T21:37:00.000000000Z,5,111.934,111.944,111.934,111.944
1970-01-01 00:00:00.000000981,2019-03-01T21:38:00.000000000Z,3,111.940,111.946,111.940,111.946
1970-01-01 00:00:00.000000982,2019-03-01T21:40:00.000000000Z,8,111.942,111.942,111.936,111.940
1970-01-01 00:00:00.000000983,2019-03-01T21:42:00.000000000Z,7,111.942,111.942,111.940,111.942
1970-01-01 00:00:00.000000984,2019-03-01T21:43:00.000000000Z,5,111.945,111.950,111.945,111.950
1970-01-01 00:00:00.000000985,2019-03-01T21:44:00.000000000Z,3,111.948,111.948,111.945,111.948
1970-01-01 00:00:00.000000986,2019-03-01T21:45:00.000000000Z,3,111.950,111.950,111.948,111.950
1970-01-01 00:00:00.000000987,2019-03-01T21:46:00.000000000Z,2,111.948,111.948,111.945,111.945
1970-01-01 00:00:00.000000988,2019-03-01T21:47:00.000000000Z,2,111.947,111.950,111.947,111.950
1970-01-01 00:00:00.000000989,2019-03-01T21:49:00.000000000Z,2,111.948,111.950,111.948,111.950
1970-01-01 00:00:00.000000990,2019-03-01T21:50:00.000000000Z,13,111.948,111.948,111.936,111.938
1970-01-01 00:00:00.000000991,2019-03-01T21:51:00.000000000Z,7,111.936,111.938,111.930,111.936
1970-01-01 00:00:00.000000992,2019-03-01T21:52:00.000000000Z,15,111.934,111.942,111.926,111.933
1970-01-01 00:00:00.000000993,2019-03-01T21:53:00.000000000Z,6,111.935,111.942,111.935,111.942
1970-01-01 00:00:00.000000994,2019-03-01T21:54:00.000000000Z,15,111.940,111.941,111.930,111.938
1970-01-01 00:00:00.000000995,2019-03-01T21:55:00.000000000Z,12,111.936,111.936,111.923,111.928
1970-01-01 00:00:00.000000996,2019-03-01T21:56:00.000000000Z,6,111.926,111.933,111.923,111.933
1970-01-01 00:00:00.000000997,2019-03-01T21:57:00.000000000Z,1,111.930,111.930,111.930,111.930
1970-01-01 00:00:00.000000998,2019-03-01T21:58:00.000000000Z,1,111.933,111.933,111.933,111.933
1970-01-01 00:00:00.000000999,2019-03-01T21:59:00.000000000Z,7,111.928,111.928,111.903,111.903
